Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month,Q_DO,Q_Cl,Q_FEC_COL,Q_TDS,Q_NH3_N,Q_F,Q_SO4
2020-02-18,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),11.13,6.8,5.183,0.387,1.0,0.653,972.0,7.0,4.0,2.1,0.006,750.0,2.2,452.302,0.338,47.266,158.5,0.002,0.03148,0.00328,0.02177,0.01274,0.00249,0.01162,1.064,61.37,22.41,246.0,0.08136,9.5,6.5,0.05,5,500,200,1500,41.996353609392564,16.341706999346634,1282.2315909000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5954444340023213,0.5318148113341071,15.124290419250181,2020,2,36.14583333333332,90.4604,375.0,64.8,0.921508575719409,2.0683273786117558,3.6862295653489494
2020-02-18,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),12.47,7.0,6.045,0.428,1.187,0.717,838.0,7.0,4.0,2.7,0.005,110.0,35.3,370.009,0.383,52.824,181.9,0.002,0.03166,0.00277,0.02455,0.01334,0.00358,0.01345,,67.91,25.81,276.0,0.09631,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,17.388150143579093,1467.5731765500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.595155256875696,0.5317184189585653,8.07105678588641,2020,2,22.18749999999999,74.0018,55.0,55.86666666666667,1.1858338359176213,2.2026494873661417,3.599411657562432
2020-02-18,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),9.67,7.6,6.53,0.549,1.243,0.758,844.0,6.0,4.0,2.7,0.005,90.0,5.1,377.556,0.386,52.857,180.7,0.002,0.03182,0.00296,0.02647,0.01769,0.00345,0.01402,1.747,66.32,25.03,269.0,0.10161,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,17.148865831912143,1435.3643902000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5180913262654347,0.5060304420884782,16.710292127391202,2020,2,51.35416666666667,75.5112,45.0,56.266666666666666,3.223306185901988,2.2508777185818123,3.682479540448613
2020-02-18,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),8.99,7.3,7.775,1.221,2.071,1.106,1050.0,5.0,4.0,3.1,0.008,4200.0,3.3,457.272,0.548,78.275,172.8,0.00101,0.02798,0.0023,0.03171,0.01459,0.00466,0.01924,1.025,69.84,24.53,275.0,0.13705,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,17.35413924433286,1381.3505524000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5686403013777592,0.522880100459253,35.73491666224046,2020,2,58.4375,91.45439999999999,2100.0,70.0,4.657835157523594,3.157748086981347,5.666555811195258
2020-02-18,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),9.23,6.9,6.256,0.55,1.2,1.119,1310.0,8.0,4.0,3.0,0.008,100.0,3.9,584.17,0.52,96.362,186.9,0.00177,0.021,0.00218,0.0334,0.02446,0.00384,0.01316,1.266,52.32,18.48,207.0,0.12196,9.5,6.5,0.05,5,500,200,1500,39.15835902948058,14.888859341776927,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5780296760433885,0.5260098920144628,18.936092734203008,2020,2,55.93749999999999,116.83399999999999,50.0,87.33333333333333,1.4045532387757353,3.492544244413152,
2020-02-18,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),8.87,7.5,6.213,0.552,1.315,0.917,1200.0,6.0,4.0,3.0,0.008,270.0,3.9,516.382,0.498,90.568,191.0,0.00138,0.03007,0.0018,0.03307,0.02189,0.00365,0.01101,1.34,76.68,27.4,304.0,0.19097,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,18.31846308810977,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.548309413254283,0.5161031377514277,20.37624705736054,2020,2,59.6875,103.2764,135.0,80.0,2.7752354372346786,2.718568679068082,
2020-02-24,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),9.23,7.4,3.38,0.498,1.0,0.275,420.0,10.0,4.0,3.7,0.005,2000.0,4.3,83.237,0.527,78.658,156.1,0.00114,0.02567,0.002,0.02555,0.02431,0.002,0.01319,7.194,58.3,18.97,224.0,0.11035,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,15.536414658880085,1552.9901991500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.53954918691021,0.5131830623034034,25.4878883742573,2020,2,55.93749999999999,16.647399999999998,1000.0,28.0,2.1678915922630244,3.392030990230972,5.064938596718251
2020-02-24,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),11.64,7.8,2.583,0.376,1.0,0.204,448.0,13.0,4.0,3.7,0.005,10.0,4.0,108.553,0.444,73.526,158.0,0.00107,0.02794,0.002,0.02,0.02023,0.0012,0.01234,10.53,57.58,19.33,223.0,0.12285,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,15.498963869215624,1525.4344813500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.452313836953683,0.4841046123178943,9.727837095238518,2020,2,30.83333333333332,21.7106,5.0,29.866666666666667,3.097503634437024,2.864707626565169,4.820003802125275
2020-02-24,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),9.18,7.4,6.183,0.3,1.0,1.062,620.0,7.0,4.0,4.1,0.005,1300.0,2.1,182.955,0.517,81.725,184.0,0.0016,0.02272,0.002,0.03038,0.01518,0.00221,0.0143,3.814,74.0,25.76,291.0,0.18495,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,17.891670893276977,1698.4256672500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.560031568687944,0.5200105228959814,23.187676327439576,2020,2,56.458333333333336,36.591,650.0,41.333333333333336,1.3059587905198942,2.889612731442927,4.811809052104396
2020-02-24,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),12.19,7.8,2.972,0.3,1.0,0.278,972.0,10.0,4.0,3.7,0.005,240.0,5.5,241.74,0.331,224.173,242.7,0.002,0.03962,0.002,0.02714,0.07719,0.00143,0.005,1.99,86.76,34.33,358.0,0.13602,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,20.007440190135785,1882.626733,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.483915113278901,0.494638371092967,8.982640789863673,2020,2,25.104166666666668,48.348,120.0,64.8,2.4714124742848593,1.6543845532183175,11.907458662438954
2020-02-24,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),9.68,7.3,4.333,0.3,1.0,1.051,700.0,12.0,4.0,3.9,0.005,2200.0,2.5,205.854,0.468,106.82,198.8,0.00139,0.02653,0.002,0.02052,0.02829,0.00208,0.01438,3.468,76.05,27.48,303.0,0.15575,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,18.285935204905936,1719.7015692999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5762526973285094,0.5254175657761698,25.299934843152567,2020,2,51.25,41.1708,1100.0,46.666666666666664,1.1444312426347893,2.559344079237688,6.21154285760644
2020-02-24,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),9.88,7.1,3.859,0.3,1.095,0.932,852.0,42.0,7.0,3.5,0.005,100.0,3.1,291.337,0.424,98.076,195.5,0.00147,0.03454,0.002,0.02299,0.03248,0.00202,0.01179,13.333,77.87,28.34,311.0,0.14173,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,18.544792425229527,1667.38649415,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.597559505281466,0.532519835093822,16.60237061808728,2020,2,49.16666666666666,58.267399999999995,50.0,56.8,0.9129461930281627,2.2863561385737765,5.882019576390844
2020-02-24,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.67,7.0,5.84,0.3,1.068,0.807,1006.0,8.0,4.0,3.5,0.005,40.0,4.6,403.13,0.476,97.669,179.1,0.00122,0.02796,0.002,0.02258,0.02727,0.00315,0.01705,4.438,72.25,25.8,287.0,0.15864,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,17.758591521523613,1475.5881335,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5982231185073004,0.5327410395024335,20.51891497927317,2020,2,61.770833333333336,80.626,20.0,67.06666666666666,0.8311919410637532,2.6803927519988426,6.618987899308693
2020-03-02,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),11.05,8.0,7.849,0.3,1.0,1.017,1186.0,4.0,4.0,4.2,0.005,740.0,3.8,492.183,0.361,98.389,229.2,0.00104,0.03883,0.00363,0.04493,0.04316,0.00353,0.01632,1.099,95.02,38.44,396.0,0.13659,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,21.126317677590333,1781.4922898500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4127566857512532,0.47091889525041775,14.13294264793229,2020,3,36.97916666666666,98.43660000000001,370.0,79.06666666666666,3.5682095374142957,1.708769154706641,5.522841752421182
2020-03-02,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),11.05,8.0,7.849,0.3,1.0,1.017,1186.0,4.0,4.0,4.2,0.005,740.0,3.8,492.183,0.361,98.389,229.2,0.00104,0.03883,0.00363,0.04493,0.04316,0.00353,0.01632,1.099,95.02,38.44,396.0,0.13659,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,21.126317677590333,1781.4922898500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4127566857512532,0.47091889525041775,14.13294264793229,2020,3,36.97916666666666,98.43660000000001,370.0,79.06666666666666,3.5682095374142957,1.708769154706641,5.522841752421182
2020-03-02,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),13.14,8.1,4.833,0.3,1.0,0.248,892.0,5.0,4.0,3.8,0.005,120.0,4.5,317.039,0.286,68.95,246.6,0.00112,0.03921,0.00211,0.03926,0.03743,0.0023,0.01087,1.16,83.22,36.79,359.0,0.09689,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,20.037566112493174,1814.8950150500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.359846738233131,0.45328224607771034,5.715216697647351,2020,3,15.208333333333325,63.407799999999995,60.0,59.46666666666667,4.317591967568141,1.427319058584079,3.799117823798774
2020-03-02,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),12.63,8.1,4.439,0.3,1.0,0.189,922.0,7.0,4.0,3.3,0.005,20.0,2.9,338.675,0.28,75.23,244.6,0.00106,0.03685,0.00217,0.03043,0.03841,0.0023,0.00823,1.347,84.08,38.0,366.0,0.10105,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,20.247374707107294,1819.4660412500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3608062643429557,0.45360208811431857,6.834749621814798,2020,3,20.52083333333332,67.735,10.0,61.46666666666667,4.317591967568141,1.3828953335945997,4.134729546714478
2020-03-02,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),14.28,7.9,4.378,0.3,1.0,0.157,940.0,5.0,4.0,3.5,0.005,10.0,2.6,356.013,0.27,71.063,246.0,0.00105,0.03969,0.00192,0.02959,0.03108,0.00204,0.00686,1.772,85.37,38.0,370.0,0.11333,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,20.366435806710758,1817.3668883499997,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.45062673894777,0.48354224631592335,1.7920806943829515,2020,3,3.3333333333333366,71.20259999999999,5.0,62.666666666666664,2.9611970830383223,1.3257106081911239,3.910217604135982
2020-03-02,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.82,7.5,6.121,0.573,1.0,1.006,1054.0,4.0,4.0,3.7,0.005,40.0,3.6,390.157,0.515,112.626,181.1,0.00141,0.0278,0.00191,0.03212,0.02832,0.00352,0.01704,2.64,70.99,25.75,283.0,0.19172,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,17.624655062884084,1473.55341315,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5415604662267808,0.5138534887422602,19.5167560753831,2020,3,60.20833333333332,78.03139999999999,20.0,70.26666666666667,2.8808150462599107,2.922043002614803,7.643156942593656
2020-03-09,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),13.83,8.4,0.99,0.3,1.0,0.301,1024.0,14.0,8.0,2.9,0.005,10.0,41.2,444.516,0.212,81.749,175.4,0.002,0.03406,0.00218,,0.00248,0.00147,,1.05,69.6,26.52,283.0,0.06677,9.5,6.5,0.05,5,500,200,1500,3.8826410021556113,17.624655062884084,1422.0727222,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.1682262840836068,0.3894087613612023,4.573416777257643,2020,3,8.020833333333329,88.9032,5.0,68.26666666666667,7.726699425299491,1.2028604204938607,5.748580837239548
2020-03-09,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),9.29,7.2,8.913,1.907,2.625,1.929,552.0,4.0,4.0,5.2,0.005,150.0,1.4,167.596,0.595,55.653,156.1,0.002,0.02472,0.00505,,0.0059,0.00252,,0.548,60.66,22.72,245.0,0.16248,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,16.30584120552547,1548.2822082,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5702848944529486,0.5234282981509829,18.802170409104672,2020,3,55.3125,33.5192,75.0,36.8,6.4558667265133645,3.648999107132085,3.5944997433446577
2020-03-09,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),11.84,8.1,4.969,0.3,1.0,0.345,972.0,4.0,4.0,3.5,0.005,10.0,13.6,373.771,0.29,74.489,244.8,0.002,0.04204,0.00279,,0.03811,0.00159,,0.913,85.11,38.3,370.0,0.08912,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,20.366435806710758,1800.54917445,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3613304346186663,0.45377681153955546,9.068240402446277,2020,3,28.75,74.7542,5.0,64.8,4.317591967568141,1.4239113939830588,4.137015587077959
2020-03-09,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),8.02,7.4,8.568,0.76,1.785,1.483,642.0,7.0,4.0,4.7,0.005,120.0,4.9,194.468,0.541,57.932,167.9,0.002,0.02758,0.00362,,0.01321,0.00277,,1.216,63.57,25.03,262.0,0.1351,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,16.90669582876002,1583.6964806000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5520441772232558,0.5173480590744186,22.427434432205303,2020,3,68.54166666666667,38.8936,60.0,42.8,3.308428935983732,3.1999156161531195,3.658024167487689
2020-03-09,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),9.04,7.5,6.727,0.457,1.0,1.035,768.0,9.0,4.0,4.5,0.005,10.0,7.6,232.479,0.509,105.357,182.0,0.00132,0.02527,0.00182,,0.02245,0.00361,,3.25,72.61,26.88,292.0,0.18448,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,17.924808839421072,1655.1041630500001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5439990401558226,0.5146663467186076,18.548428939944376,2020,3,57.91666666666667,46.4958,5.0,51.2,2.2976133964062466,2.8396397672067977,6.365581233621561
2020-03-09,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),9.08,7.4,9.574,0.424,1.145,1.396,646.0,4.0,4.0,4.4,0.005,91.0,3.1,194.609,0.531,57.817,164.9,0.002,0.02737,0.00358,,0.0105,0.00253,,0.894,66.3,26.13,273.0,0.12633,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,17.285946102512074,1622.9451465500001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5552133702242437,0.5184044567414146,18.809228913009605,2020,3,57.5,38.921800000000005,45.5,43.06666666666667,1.8457550906014504,3.0718596300773644,3.5624740690038323
2020-03-26,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),10.79,7.5,3.647,0.4,1.0,0.369,448.0,4.0,4.0,1.9,0.005,320.0,3.3,133.515,0.27,38.41,147.9,0.002,0.02534,0.0041,0.01638,0.00704,0.0014,0.01229,0.56,53.25,20.3,217.0,0.06461,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,15.272614971443193,1480.31301925,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5210786307412576,0.5070262102470858,13.734474919416682,2020,3,39.68750000000001,26.702999999999996,160.0,29.866666666666667,2.0110401719091873,1.7678701421128422,2.5947214879904528
2020-03-26,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),9.35,6.7,5.873,0.612,1.189,0.628,610.0,6.0,4.0,3.1,0.005,20.0,6.6,198.491,0.352,48.281,173.0,0.002,0.02777,0.00348,0.02601,0.01238,0.00186,0.02439,2.839,63.0,25.06,261.0,0.09096,9.5,6.5,0.05,5,500,200,1500,44.565220975057606,16.871858032017983,1576.30629845,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6042513639269331,0.5347504546423111,18.04850463718798,2020,3,54.6875,39.69820000000001,10.0,40.666666666666664,1.3732681822502932,2.086314378250482,3.0629199443962922
2020-03-26,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),6.99,7.6,5.637,0.974,1.237,0.774,652.0,9.0,4.0,2.8,0.005,30.0,8.1,253.036,0.433,51.545,164.9,0.002,0.02793,0.00185,0.06158,0.02389,0.00261,0.01639,,62.96,24.72,259.0,0.0965,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,16.80199748904106,1517.4890562,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5154085993696582,0.5051361997898861,25.081114551219095,2020,3,79.27083333333334,50.6072,15.0,43.46666666666667,5.71857964493358,2.577074542966811,3.396729603380187
2020-03-26,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),7.8,6.9,5.634,0.725,1.089,0.757,638.0,9.0,4.0,3.2,0.005,60.0,6.8,241.42,0.469,49.218,157.1,0.002,0.02651,0.00312,0.03195,0.02007,0.00214,0.01841,2.23,60.17,23.46,247.0,0.0846,9.5,6.5,0.05,5,500,200,1500,39.15835902948058,16.377505702173174,1485.5275890000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.591672744812644,0.5305575816042146,23.34340321136417,2020,3,70.83333333333334,48.284,30.0,42.53333333333333,1.85145654202256,2.863683936545766,3.3131663366233175
2020-03-26,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),8.0,7.0,7.768,1.125,1.907,0.751,726.0,5.0,4.0,3.9,0.006,2000.0,2.9,242.563,0.53,85.339,181.3,0.00119,0.02105,0.00191,0.03646,0.01486,0.00788,0.02357,1.447,71.5,26.59,288.0,0.23583,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,17.791941036253583,1631.23331085,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5986580139072446,0.5328860046357482,30.592379247924143,2020,3,68.75,48.5126,1000.0,48.4,3.1169697789890747,2.9788767786496733,5.231563102124963
2020-03-26,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.23,7.4,5.535,0.418,1.0,0.876,638.0,7.0,4.0,3.2,0.005,30.0,3.7,195.678,0.46,85.341,177.2,0.00148,0.02408,0.00225,0.02732,0.02309,0.00318,0.01629,2.158,70.46,26.78,286.0,0.14097,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,17.725188441785008,1668.4753501000005,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5587293390013133,0.5195764463337711,21.325209638958032,2020,3,66.35416666666666,39.1356,15.0,42.53333333333333,1.8196359147910524,2.5951769230030024,5.114909249026967
2020-03-26,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),8.45,7.3,7.193,0.354,1.0,0.853,728.0,9.0,4.0,3.8,0.005,70.0,4.0,239.698,0.468,89.673,173.3,0.00137,0.02405,0.00162,0.02742,0.02168,0.00329,0.01624,2.455,72.29,27.03,292.0,0.15057,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,17.924808839421072,1648.2674091000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.573457641884276,0.524485880628092,20.95249245480318,2020,3,64.0625,47.9396,35.0,48.53333333333333,1.3504288663090516,2.6109065050152878,5.440440034482266
2020-03-30,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),9.32,7.5,1.875,0.502,1.0,0.15,432.0,10.0,4.0,2.6,0.005,2000.0,5.1,78.908,0.486,72.856,153.1,0.002,0.02592,0.00104,0.03859,0.02662,0.00104,0.01182,24.6,54.5,16.97,206.0,0.09107,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.850018729043494,1492.6463786,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5167925519692114,0.5055975173230705,24.877381381133524,2020,3,54.99999999999999,15.781600000000001,1000.0,28.8,2.5238554157460302,3.2727231451195875,4.8809953277971925
2020-03-30,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),10.62,7.6,1.458,0.348,1.0,0.15,456.0,5.0,4.0,3.1,0.005,50.0,4.9,112.385,0.386,70.891,143.6,0.00102,0.0265,0.00104,0.01972,0.01329,0.00125,0.00946,7.905,46.11,15.3,178.0,0.10698,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,13.724722492224299,1360.69638575,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.485203395315819,0.4950677984386063,13.085524937207287,2020,3,41.45833333333334,22.477,25.0,30.4,2.0431886205717515,2.812443021843882,5.2099058057632535
2020-03-30,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),8.55,7.1,4.853,0.3,1.0,0.685,622.0,4.0,4.0,3.1,0.005,40.0,1.6,158.286,0.449,75.954,185.0,0.00182,0.02084,0.00104,0.02487,0.01461,0.00159,0.01287,4.364,61.59,21.21,241.0,0.1369,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,16.161699052324707,1542.7784437,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.577400510621967,0.5258001702073224,20.503048020743126,2020,3,63.02083333333332,31.6572,20.0,41.46666666666667,0.9129461930281627,2.77817325113114,4.923195570314151
2020-03-30,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),9.37,7.2,1.066,0.3,1.0,0.458,578.0,90.0,15.0,5.2,0.005,1100.0,13.0,140.308,0.275,91.659,173.0,0.0011,0.03852,0.00168,0.1292,0.04241,0.00161,0.00563,8.15,58.93,23.35,243.0,0.08131,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,16.233906739456934,1566.9649086000004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5696340710806544,0.5232113570268848,21.77099539410864,2020,3,54.47916666666667,28.0616,550.0,38.53333333333333,1.0156056727603615,1.6939853383018726,5.849460922637537
2020-03-30,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),8.48,7.0,2.524,0.343,1.0,0.661,546.0,20.0,4.0,4.2,0.005,590.0,5.8,136.798,0.329,73.89,161.6,0.00142,0.02741,0.00139,0.07444,0.03259,0.00169,0.0095,6.561,53.39,19.45,213.0,0.1033,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,15.120111048493921,1462.8830541,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5734971220355507,0.5244990406785169,22.780583351567415,2020,3,63.74999999999999,27.359599999999997,295.0,36.4,0.9503294526162246,2.175909945005139,5.05098475185078
2020-03-30,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),8.49,6.7,2.627,0.3,1.0,1.12,652.0,33.0,6.0,3.8,0.005,230.0,4.6,172.717,0.388,101.744,176.6,0.00157,0.02883,0.00158,,0.03828,0.00214,0.01114,7.75,60.38,22.65,244.0,0.11506,9.5,6.5,0.05,5,500,200,1500,44.565220975057606,16.269907920359397,1539.85216515,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5985891531912642,0.5328630510637548,21.68998216136175,2020,3,63.645833333333336,34.5434,115.0,43.46666666666667,0.6731706775736731,2.3847707184284372,6.607387533860363
2020-03-30,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),7.96,7.4,4.613,0.681,1.213,0.859,660.0,4.0,4.0,3.0,0.005,410.0,4.4,192.885,0.382,72.066,160.0,0.00116,0.02189,0.00178,0.03499,0.02307,0.00322,0.01443,10.764,57.04,21.26,230.0,0.10744,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,15.759521152618442,1470.62926075,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5416262711142452,0.5138754237047484,23.511360595479296,2020,3,69.16666666666667,38.577,205.0,44.0,2.9645264544801604,2.4239315160697683,4.90035129338086
