Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month
2015-03-23,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),11.5,8.2,3.056,0.11,1.57,295.9,9.0,4.0,242.0,5.0,0.005,12.3,0.02,0.55,5.8,,252.0,0.0359,0.202,0.1,0.02,0.0971,0.005,0.0111,10.0,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3974083350845703,0.46580277836152345,9.53742397928952,2015,3
2015-03-23,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),5.8,7.6,4.893,1.69,4.25,184.38,56.0,8.0,225.0,5.0,0.005,10.9,0.02,0.6,5.8,,248.0,0.0361,0.213,0.1,0.02,0.0845,0.005,0.0188,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.667466170331176,0.5558220567770586,31.591611012807963,2015,3
2015-03-23,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),5.8,7.33,5.697,0.94,2.72,133.32,23.0,4.0,211.0,5.0,0.005,9.6,0.02,0.51,4.8,,270.0,0.0272,0.182,0.1,0.02,0.0625,0.005,0.0209,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,25.22873143419767,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7222453980155856,0.5740817993385285,31.87229489461122,2015,3
2015-03-23,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.1,7.23,5.989,1.54,2.85,119.34,6.0,4.0,201.0,5.0,0.005,5.5,0.02,0.54,5.2,,354.0,0.027,0.17,0.1,0.02,0.0401,0.005,0.0216,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,28.537849183684035,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7359869905980587,0.5786623301993529,31.09440911423701,2015,3
2015-03-30,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.6,6.83,5.108,1.34,2.17,105.56,7.0,4.0,190.0,5.0,0.005,6.3,0.02,0.54,4.9,,408.0,0.0284,0.238,0.1,0.02,0.0466,0.005,0.0237,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,41.17172208139247,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7690081666392858,0.589669388879762,29.65210544663644,2015,3
2015-04-06,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),9.4,7.91,4.398,0.1,1.0,97.29,4.0,211.0,540.0,5.0,0.005,15.5,0.02,0.37,3.9,1318.0,,0.0364,0.167,0.1,0.02,0.0522,0.005,0.014,0.732,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,9.94616396224094,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.558746163229401,0.5195820544098003,17.10489258885037,2015,4
2015-04-06,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),9.4,7.91,4.398,0.1,1.0,97.29,4.0,211.0,540.0,5.0,0.005,15.5,0.02,0.37,3.9,1318.0,,0.0364,0.167,0.1,0.02,0.0522,0.005,0.014,0.732,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,9.94616396224094,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.558746163229401,0.5195820544098003,17.10489258885037,2015,4
2015-04-06,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),9.7,8.21,3.455,0.1,1.1,90.04,4.0,238.0,377.0,5.0,0.005,36.6,0.02,0.3,4.8,1050.0,,0.046,0.13,0.1,0.02,0.0445,0.005,0.01,0.622,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,5.6168898708220985,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3907539130539717,0.46358463768465724,14.765764788072046,2015,4
2015-04-06,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),10.1,8.27,3.409,0.1,1.1,86.82,4.0,234.0,399.0,5.0,0.005,37.7,0.02,0.33,4.8,1082.0,,0.0442,0.139,0.1,0.02,0.0488,0.005,0.01,0.519,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,4.998279958711271,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3494023305559442,0.4498007768519814,13.31837852184691,2015,4
2015-04-06,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.3,8.45,3.402,0.1,1.2,87.15,7.0,234.0,400.0,5.0,0.005,63.9,0.02,0.3,5.1,1090.0,,0.045,0.122,0.1,0.02,0.0478,0.005,0.01,0.539,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,3.5253794847283633,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2126247732169961,0.4042082577389987,6.980429661589019,2015,4
2015-04-06,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.8,7.21,4.434,0.73,1.59,121.56,4.0,187.0,355.0,5.0,0.005,8.9,0.02,0.6,6.0,988.0,,0.029,0.186,0.1,0.02,0.0569,0.0055,0.0306,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,29.20521627520511,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7384034536806756,0.5794678178935585,32.058918477733435,2015,4
2015-04-13,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),8.9,7.13,0.294,0.28,1.0,38.82,6.0,134.0,137.0,5.0,0.005,59.0,0.02,0.15,2.9,414.0,,0.0256,0.03,0.1,0.02,0.0146,0.005,0.01,1.697,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,31.86974603391794,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7470980495530708,0.5823660165176903,21.05322052673594,2015,4
2015-04-13,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.4,6.65,6.481,1.31,2.32,71.32,7.0,221.0,242.0,5.0,0.005,1.5,0.02,0.67,4.5,760.0,,0.035,0.164,0.1,0.02,0.0063,0.005,0.0281,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,45.74131171882314,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7766341772279144,0.5922113924093048,26.768441625181616,2015,4
2015-04-13,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),7.8,7.28,1.224,0.25,1.0,51.4,12.0,180.0,277.0,5.0,0.005,15.4,0.02,0.18,5.8,748.0,,0.0467,0.06,0.1,0.02,0.027,0.005,0.01,5.982,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,26.874986993478412,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7294774830387616,0.5764924943462538,24.628425791852663,2015,4
2015-04-13,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),7.3,7.28,3.884,1.49,2.32,62.75,64.0,203.0,271.0,5.0,0.005,7.7,0.02,0.39,5.1,754.0,,0.0397,0.098,0.1,0.02,0.0347,0.005,0.017,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,26.874986993478412,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7294774830387616,0.5764924943462538,26.69773510967614,2015,4
2015-04-13,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.4,6.6,4.02,1.27,2.13,90.33,4.0,196.0,273.0,5.0,0.005,16.3,0.02,0.46,5.0,798.0,,0.027,0.233,0.1,0.02,0.0472,0.005,0.0185,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,46.84359068634736,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.778259448526165,0.5927531495087216,37.96404038354478,2015,4
2015-04-20,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.8,6.74,3.151,0.76,1.34,41.15,4.0,146.0,146.0,5.0,0.005,8.0,0.02,0.27,3.3,464.0,,0.0293,0.087,0.1,0.02,0.0171,0.005,0.0177,29.714,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,43.57177329648715,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7732048382486398,0.5910682794162133,25.2273569695861,2015,4
2015-04-20,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.0,7.09,6.353,1.54,2.29,53.31,4.0,168.0,240.0,5.0,0.005,9.6,0.02,0.1,4.6,650.0,,0.0335,0.115,0.1,0.02,0.0281,0.005,0.019,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,33.18925008234295,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7509141237452912,0.5836380412484304,31.657736283987195,2015,4
2015-04-20,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),0.0,6.74,0.15,0.34,2.08,50.76,10.0,191.0,258.0,5.0,0.005,15.7,0.02,0.37,8.9,714.0,,0.0433,0.114,0.245,0.02,0.096,0.005,0.01,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,43.57177329648715,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7732048382486398,0.5910682794162133,54.03738542610694,2015,4
2015-04-20,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),4.8,7.29,4.997,1.18,2.18,60.33,6.0,186.0,259.0,5.0,0.005,11.0,0.02,0.41,4.6,710.0,,0.0386,0.119,0.1,0.02,0.0405,0.005,0.0166,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,26.544065260015866,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7280910747993723,0.5760303582664574,35.61953633180225,2015,4
2015-04-20,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.3,7.0,4.306,0.55,1.45,68.78,4.0,137.0,207.0,5.0,0.005,3.2,0.02,0.48,4.9,598.0,,0.0235,0.134,0.1,0.02,0.0435,0.005,0.0207,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7583765603031791,0.5861255201010597,30.49421802078729,2015,4
2015-04-20,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.0,6.72,4.7,0.54,1.42,92.16,4.0,177.0,254.0,5.0,0.005,14.2,0.02,0.44,4.8,746.0,,0.0285,0.204,0.1,0.02,0.0307,0.005,0.0169,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,44.07428252249957,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7740279767679785,0.5913426589226595,31.897589053866064,2015,4
2015-04-27,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),7.5,6.78,8.751,0.21,1.28,130.32,4.0,176.0,140.0,5.0,0.005,3.8,0.02,0.53,4.7,634.0,,0.0407,0.192,0.1,0.02,0.0199,0.005,0.0196,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,42.53262415967719,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7714435246581512,0.5904811748860505,26.240685065229663,2015,4
2015-04-27,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),14.3,8.74,4.442,0.1,1.0,122.08,5.0,160.0,150.0,5.0,0.005,52.0,0.02,0.44,4.5,590.0,,0.0263,0.179,0.1,0.02,0.0015,0.005,0.01,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,2.051155463749384,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.9722613012896176,0.32408710042987254,3.045369419506817,2015,4
2015-04-27,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),8.1,7.46,6.115,0.53,1.32,86.86,4.0,184.0,191.0,5.0,0.005,17.9,0.02,0.5,4.2,656.0,,0.0211,0.167,0.1,0.02,0.0111,0.005,0.0157,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,21.09906028399134,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6995372011118608,0.5665124003706202,23.29360193745548,2015,4
2015-04-27,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),8.3,7.45,1.511,0.22,1.14,118.9,11.0,191.0,191.0,5.0,0.005,22.1,0.02,0.32,7.5,686.0,,0.0402,0.122,0.1,0.02,0.0826,0.005,0.01,3.481,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,21.406475350099257,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7015054539698358,0.567168484656612,22.509006297597615,2015,4
2015-04-27,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),7.4,7.53,3.161,0.44,1.38,93.69,4.0,161.0,186.0,5.0,0.005,12.4,0.02,0.41,5.1,608.0,,0.0272,0.141,0.1,0.02,0.0477,0.005,0.0102,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,19.00698599550235,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6846013984640817,0.5615337994880273,25.526993851374137,2015,4
2015-04-27,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),6.8,7.47,4.767,0.69,1.9,132.92,5.0,198.0,215.0,5.0,0.005,54.4,0.02,0.58,4.9,760.0,,0.0261,0.193,0.1,0.02,0.038,0.005,0.0131,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,20.79366633251658,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6975289680297707,0.5658429893432569,28.087377693003035,2015,4
2015-04-27,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.5,7.07,5.15,0.91,2.01,114.96,4.0,186.0,239.0,5.0,0.005,32.6,0.02,0.54,4.6,786.0,,0.0261,0.197,0.1,0.02,0.1584,0.005,0.0197,,0.005,,,0.001,9.5,6.5,0.05,5,500,200,1500,33.84342222768278,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7527014058918855,0.5842338019639618,29.859623352736012,2015,4
2015-05-04,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),5.5,7.69,7.77,0.21,1.0,88.96,9.0,4.0,174.0,5.0,0.005,2.0,3.3,0.45,4.8,,358.0,2300.0,11.6,0.005,7.0,0.1,33.1668,0.016,0.001,0.187,,,0.02,9.5,6.5,0.05,5,500,200,1500,14.687100941487662,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6418016995012803,0.5472672331670935,31.294818649641304,2015,5
2015-05-04,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),5.5,7.69,7.77,0.21,1.0,88.96,9.0,4.0,174.0,5.0,0.005,2.0,3.3,0.45,4.8,,358.0,2300.0,11.6,0.005,7.0,0.1,33.1668,0.016,0.001,0.187,,,0.02,9.5,6.5,0.05,5,500,200,1500,14.687100941487662,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6418016995012803,0.5472672331670935,31.294818649641304,2015,5
2015-05-04,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),7.1,8.05,4.83,0.19,1.0,77.22,17.0,5.0,208.0,5.0,0.005,2.0,4.4,0.37,5.4,,277.0,1400.0,25.5,0.005,6.0,0.1,36.6045,0.005,0.001,0.137,,,0.02,9.5,6.5,0.05,5,500,200,1500,7.646462803018743,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4885838483166063,0.49619461610553545,23.75164359774341,2015,5
2015-05-04,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),8.3,8.25,5.084,0.1,1.13,85.4,13.0,4.0,233.0,5.0,0.005,1.7,2.4,0.38,5.6,,276.0,70.0,35.0,0.005,6.0,0.1,40.7019,0.024,0.001,0.137,,,0.02,9.5,6.5,0.05,5,500,200,1500,5.196630242602705,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3634521841946146,0.45448406139820485,18.40698903690381,2015,5
2015-05-04,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.2,8.4,4.168,0.1,1.06,87.58,16.0,6.0,238.0,5.0,0.005,2.2,2.6,0.36,4.7,,288.0,10.0,46.6,0.005,6.0,0.1,42.3627,0.005,0.001,0.132,,,0.02,9.5,6.5,0.05,5,500,200,1500,3.8826410021556113,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2522593144996625,0.4174197714998875,7.09994637895247,2015,5
2015-05-04,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.8,7.5,5.659,0.55,1.44,105.24,5.0,4.0,177.0,5.0,0.005,,,0.61,4.1,,229.0,40.0,9.1,0.005,17.0,0.1,31.4967,0.011,0.001,0.166,,,0.02,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6912575391719473,0.5637525130573158,31.242299086606927,2015,5
2015-05-11,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),6.0,7.76,0.358,0.24,1.0,32.16,21.0,4.0,111.0,1.0,0.005,1.1,1.4,0.17,2.2,,37.0,890.0,6.4,0.005,6.0,0.1,14.4091,0.005,0.001,0.05,,,0.02,9.5,6.5,0.05,5,500,200,1500,13.024177565630616,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6186984797121873,0.5395661599040624,29.23677504570538,2015,5
2015-05-11,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.8,7.42,6.037,0.45,1.0,65.4,6.0,4.0,216.0,5.0,0.005,2.2,3.4,0.64,4.2,,228.0,4400.0,1.9,0.005,6.0,0.1,34.7077,0.015,0.001,0.138,,,0.02,9.5,6.5,0.05,5,500,200,1500,22.34021649059953,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7071770574836824,0.5690590191612275,24.349217611282203,2015,5
2015-05-11,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),8.0,7.61,1.058,0.15,1.01,61.1,21.0,5.0,227.0,1.0,0.005,2.0,2.7,0.29,5.8,,299.0,410.0,28.3,0.005,6.0,0.1,35.7559,0.006,0.001,0.074,,,0.02,9.5,6.5,0.05,5,500,200,1500,16.76052785173064,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6648242832681241,0.5549414277560414,22.990301393038596,2015,5
2015-05-11,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),6.5,7.26,5.397,0.48,1.7,87.45,13.0,4.0,210.0,1.0,0.005,,,0.46,6.2,,273.0,2900.0,14.0,0.005,6.0,0.1,35.5656,0.012,0.001,0.1,,,0.02,9.5,6.5,0.05,5,500,200,1500,27.538741297361938,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7321641817506563,0.5773880605835521,29.341223298336953,2015,5
2015-05-11,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.7,7.1,2.747,0.44,1.0,85.2,7.0,4.0,159.0,5.0,0.005,,,0.52,4.9,,172.0,310.0,7.1,0.005,6.0,0.1,24.3542,0.015,0.001,0.118,,,0.02,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7499909095089299,0.5833303031696433,36.16577863110504,2015,5
2015-05-18,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),9.6,7.65,0.52,0.18,1.0,23.87,4.0,4.0,117.0,0.0,0.005,1.2,1.5,0.22,1.8,,28.0,160.0,1.6,0.005,6.0,0.1,14.0524,0.014,0.001,0.05,,,0.02,9.5,6.5,0.05,5,500,200,1500,15.701264905963674,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6537422950746092,0.5512474316915364,17.35262852378547,2015,5
2015-05-18,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),7.0,7.3,3.992,1.17,2.04,46.48,6.0,4.0,171.0,5.0,0.005,,,0.49,4.4,,170.0,30.0,11.6,0.005,6.0,0.1,25.2454,0.005,0.001,0.091,,,0.02,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7266752264317904,0.5755584088105968,27.63381387768255,2015,5
2015-05-18,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),2.8,7.28,2.263,0.36,1.82,43.71,13.0,8.0,183.0,2.0,0.005,,,0.47,5.4,,177.0,40.0,23.9,0.005,6.0,0.1,24.9144,0.017,0.001,0.095,,,0.02,9.5,6.5,0.05,5,500,200,1500,26.874986993478412,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7294774830387616,0.5764924943462538,42.60384855714491,2015,5
2015-05-18,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),6.3,7.42,3.851,0.53,1.54,43.94,12.0,4.0,159.0,1.0,0.005,1.8,1.9,0.46,4.7,,155.0,10.0,22.0,0.005,6.0,0.1,25.7873,0.005,0.001,0.092,,,0.02,9.5,6.5,0.05,5,500,200,1500,22.34021649059953,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7071770574836824,0.5690590191612275,29.710135965074524,2015,5
2015-05-18,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.9,7.24,5.161,0.97,1.93,73.14,5.0,4.0,189.0,5.0,0.005,2.0,4.3,0.7,4.8,,226.0,5700.0,9.4,0.005,6.0,0.1,29.0637,0.005,0.001,0.225,,,0.02,9.5,6.5,0.05,5,500,200,1500,28.204466176603592,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7347396498557905,0.5782465499519301,28.049189312107558,2015,5
2015-05-18,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.2,7.11,3.503,0.45,1.46,79.94,5.0,4.0,193.0,5.0,0.005,1.8,3.6,0.51,5.0,,203.0,120.0,5.4,0.005,6.0,0.1,29.1779,0.01,0.001,0.173,,,0.02,9.5,6.5,0.05,5,500,200,1500,32.5311354113245,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7490474374202842,0.583015812473428,34.33516824071063,2015,5
2015-05-18,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),4.6,7.23,4.291,0.9,1.99,73.84,11.0,4.0,194.0,5.0,0.005,,,0.54,5.1,,212.0,150.0,5.7,0.005,6.0,0.1,29.8791,0.017,0.001,0.215,,,0.02,9.5,6.5,0.05,5,500,200,1500,28.537849183684035,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7359869905980587,0.5786623301993529,36.35946255462086,2015,5
2015-05-26,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),6.5,7.18,9.152,0.14,1.0,196.4,13.0,6.0,191.0,5.0,0.005,,,0.67,6.0,,174.0,600.0,31.7,0.005,6.0,0.1,52.3938,0.005,0.001,0.225,,,0.02,9.5,6.5,0.05,5,500,200,1500,30.206443819038782,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.741840074501959,0.5806133581673197,29.42175066078725,2015,5
2015-05-26,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),7.8,8.01,3.181,0.18,1.0,110.6,12.0,4.0,163.0,5.0,0.005,1.7,3.5,0.49,4.5,,149.0,290.0,26.4,0.005,6.0,0.1,32.276,0.008,0.001,0.176,,,0.02,9.5,6.5,0.05,5,500,200,1500,8.250160361045378,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5100955204716768,0.503365173490559,21.799887721909275,2015,5
2015-05-26,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),4.7,7.26,6.672,1.22,1.77,90.82,7.0,4.0,173.0,5.0,0.005,1.8,4.1,0.67,5.2,,179.0,3200.0,15.4,0.005,6.0,0.1,29.7795,0.019,0.001,0.203,,,0.02,9.5,6.5,0.05,5,500,200,1500,27.538741297361938,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.7321641817506563,0.5773880605835521,36.01333517102925,2015,5
